number,values,param_gamma,param_theta,param_m0,param_n_instances,param_size_inst_0,param_weight_inst_0,param_size_inst_1,param_weight_inst_1,param_size_inst_2,param_weight_inst_2,param_size_inst_3,param_weight_inst_3,param_size_inst_4,param_weight_inst_4,param_size_inst_5,param_weight_inst_5,param_size_inst_6,param_weight_inst_6,attr_custom_sizes,attr_gamma,attr_m0,attr_n_instances,attr_theta,attr_weights
112,"[0.8407429150603055, 0.8950566508139072]",0.052685684,0.271970015,0.002959721,6,21.07307825,0.428835961,37.65371215,0.196217267,27.97184978,0.430129159,36.02226571,0.847341787,23.97965102,0.82799419,22.89629823,0.84291978,,,"[21.073078251259084, 37.65371214887268, 27.97184977616906, 36.022265707221266, 23.979651024059635, 22.896298230596898]",0.052685684,0.002959721,6,0.271970015,"[0.1200065437128304, 0.05490993814578209, 0.12036843547329282, 0.23712227642972847, 0.23170799568069056, 0.23588481055767568]"
113,"[0.9419029353093653, 0.9951438241999134]",0.185635866,0.151309064,0.003950256,3,18.75189321,0.993140829,26.13449542,0.79363102,15.12715514,0.184969517,,,,,,,,,"[18.75189320620461, 26.134495422247944, 15.127155142464044]",0.185635866,0.003950256,3,0.151309064,"[0.5036871702080056, 0.40250259680342265, 0.0938102329885718]"
117,"[0.8503577836517474, 0.8569283720874835]",0.063400363,0.328621137,0.003950256,6,18.75189321,0.519724644,33.66752012,0.79363102,28.70168095,0.857147532,35.41864924,0.773020349,24.0196806,0.477876246,31.91963095,0.952436067,,,"[18.75189320620461, 33.667520119064775, 28.701680945485464, 35.418649238332904, 24.01968059593719, 31.919630946907684]",0.063400363,0.003950256,6,0.328621137,"[0.11882582272040783, 0.18144965790282833, 0.19597158173927315, 0.17673739349878229, 0.10925792858987715, 0.2177576155488313]"
119,"[1.0131739709356946, 1.0348226949718062]",0.352619245,0.151309064,0.003950256,3,28.5191187,0.818547352,26.13449542,0.943459646,22.46335393,0.859194899,,,,,,,,,"[28.51911869871327, 26.134495422247944, 22.463353932956057]",0.352619245,0.003950256,3,0.151309064,"[0.31227939844754, 0.3599339857025586, 0.32778661584990143]"
120,"[0.6164739162764612, 1.5674193385270492]",0.135831068,0.19153574,0.004824755,4,30.96031104,0.73196788,34.91316431,0.359199125,18.5034655,0.918979659,22.88732252,0.207188866,,,,,,,"[30.96031103745054, 34.91316430667953, 18.503465498900194, 22.887322518972404]",0.135831068,0.004824755,4,0.19153574,"[0.3301114647457189, 0.16199583706325277, 0.4144522318257552, 0.09344046636527317]"
121,"[0.6034372872831975, 0.9728701160870394]",0.135831068,0.590923124,0.004930962,4,20.77308379,0.966443706,24.95271575,0.765453912,31.81295463,0.851230051,18.58292968,0.23352397,,,,,,,"[20.773083794771086, 24.952715754119584, 31.81295462763944, 18.58292967884653]",0.135831068,0.004930962,4,0.590923124,"[0.34311793916670513, 0.2717602352311296, 0.3022134649308779, 0.0829083606712873]"
122,"[1.0747883305787906, 1.1884921086767823]",0.260636351,0.335671034,0.007496929,2,18.75189321,0.016209664,16.26160947,0.882734141,,,,,,,,,,,"[18.75189320620461, 16.261609474593964]",0.260636351,0.007496929,2,0.335671034,"[0.01803189957921956, 0.9819681004207804]"
124,"[0.9851521885005338, 1.0538037106696427]",0.185635866,0.151309064,0.006610576,3,18.75189321,0.818547352,16.26160947,0.058782797,30.39138209,0.642614223,,,,,,,,,"[18.75189320620461, 16.261609474593964, 30.39138208732655]",0.185635866,0.006610576,3,0.151309064,"[0.5385377038321206, 0.03867430794347928, 0.4227879882244001]"
125,"[0.99559494216293, 1.1893543900464043]",0.204672614,0.402765729,0.007496929,4,20.77308379,0.68356569,33.7739004,0.765453912,26.97131783,0.516367307,29.62491422,0.871238087,,,,,,,"[20.773083794771086, 33.77390039620012, 26.971317827355197, 29.62491422262221]",0.204672614,0.007496929,4,0.402765729,"[0.24097851893350994, 0.2698467061291783, 0.18203580224126067, 0.30713897269605106]"
128,"[0.839870399160351, 0.9697787300108244]",0.097634765,0.151309064,0.004029531,3,36.26982693,0.818547352,33.43618841,0.79363102,17.45070625,0.945811383,,,,,,,,,"[36.26982692757764, 33.436188408117104, 17.45070625066848]",0.097634765,0.004029531,3,0.151309064,"[0.3199963370179526, 0.3102557462438661, 0.3697479167381813]"
135,"[0.8894479690877547, 0.9086684460845252]",0.089171038,0.075288313,0.006352007,2,26.46022575,0.782733998,33.42444064,0.215851239,,,,,,,,,,,"[26.46022574720999, 33.424440635200455]",0.089171038,0.006352007,2,0.075288313,"[0.7838429495781418, 0.21615705042185823]"
137,"[0.6810751581281419, 1.2041094167057318]",0.148265166,0.090752899,0.00636534,7,37.23533237,0.811968443,15.7490152,0.172859245,34.52782149,0.606224188,20.63264319,0.954117787,17.18730841,0.738826849,33.39441208,0.919219782,22.02987543,0.564282354,"[37.235332370708505, 15.749015197915853, 34.52782149387204, 20.63264319457467, 17.18730841394658, 33.39441208274194, 22.029875428132428]",0.148265166,0.00636534,7,0.090752899,"[0.1703133032610703, 0.03625784881292694, 0.12715770537148322, 0.20012963971895759, 0.15497159058530272, 0.1928096575257118, 0.11836025472454738]"
138,"[1.02628954225329, 1.052588702112937]",0.237370805,0.346138704,0.001445522,7,19.51276539,0.728882462,16.10189259,0.138496624,29.77794189,0.788584961,29.86849021,0.508372138,37.06327963,0.809499225,21.19487034,0.248278243,25.35358023,0.378603234,"[19.512765385189535, 16.101892590916627, 29.777941894390366, 29.86849020799815, 37.06327962820451, 21.194870335849757, 25.353580230701287]",0.237370805,0.001445522,7,0.346138704,"[0.20242704019624078, 0.038463624904377866, 0.21900776597411697, 0.14118636763274456, 0.22481612707673784, 0.0689524476627012, 0.10514662655308088]"
140,"[0.87685882797835, 0.8924687943140511]",0.030289273,0.408587134,0.004785058,6,31.52604366,0.605749082,17.76516992,0.235398106,30.56735473,0.628083371,38.61079542,0.400080676,31.06955412,0.973029512,38.16560213,0.23206871,,,"[31.52604366410388, 17.76516992338528, 30.567354731257822, 38.61079542376972, 31.06955412459094, 38.1656021296418]",0.030289273,0.004785058,6,0.408587134,"[0.197029410103433, 0.07656693391927892, 0.20429398880790525, 0.13013252856052493, 0.31649314299748854, 0.07548399561136936]"
141,"[0.9379229330574286, 1.035517647035135]",0.233188225,0.213520718,0.007289425,7,18.17083876,0.811968443,17.84353398,0.688190976,39.27369623,0.230734758,15.63010855,0.098757032,17.85108719,0.005534193,30.60304362,0.186010857,28.42174355,0.540048364,"[18.1708387639168, 17.84353398435888, 39.27369623450201, 15.630108546237249, 17.85108718690799, 30.60304362292822, 28.42174354687006]",0.233188225,0.007289425,7,0.213520718,"[0.31702104339398574, 0.26869396598871587, 0.09008696636056988, 0.03855821951628357, 0.0021607435280406482, 0.07262518203665377, 0.2108538791757506]"
142,"[0.5664792403453596, 1.0886379683901972]",0.135831068,0.590923124,0.004930962,5,20.77308379,0.73196788,34.85504682,0.016330656,27.14280693,0.436983944,20.89431403,0.783796785,39.27090912,0.01471717,,,,,"[20.773083794771086, 34.85504682455327, 27.142806927723132, 20.894314031399517, 39.27090911606638]",0.135831068,0.004930962,5,0.590923124,"[0.36897328115979233, 0.008232021918420436, 0.22027660522641365, 0.3950994022341092, 0.0074186894612643635]"
143,"[0.6089479836988176, 1.2762806152234234]",0.134606397,0.407450694,0.007519579,7,28.5191187,0.782733998,36.78079858,0.943459646,24.30621778,0.638208208,19.61358846,0.982815727,29.29565772,0.549753218,36.2411065,0.719029081,27.74575907,0.624011615,"[28.51911869871327, 36.780798575590715, 24.306217776719876, 19.61358845662515, 29.29565771555707, 36.241106501838516, 27.745759067417634]",0.134606397,0.007519579,7,0.407450694,"[0.149376389505228, 0.18004915591122408, 0.12179519245940591, 0.18755984176253118, 0.10491450620479115, 0.13721898929016138, 0.11908592486665831]"
144,"[0.8525937581348603, 0.8858382560141616]",0.03820258,0.258741778,0.002959721,6,23.73339793,0.73196788,37.65371215,0.301602426,18.5337426,0.698322303,29.05771695,0.019658658,34.34336479,0.117513034,35.09889439,0.983192793,,,"[23.733397932696953, 37.65371214887268, 18.53374259924692, 29.057716953313374, 34.343364786993504, 35.09889439395812]",0.03820258,0.002959721,6,0.258741778,"[0.2566275955568101, 0.10574166911968784, 0.24483147210570574, 0.006892316408763911, 0.04120001451168882, 0.3447069322973436]"
146,"[0.9469391617855674, 0.9675132788022922]",0.135831068,0.075288313,0.004930962,2,26.46022575,0.68356569,33.42444064,0.765453912,,,,,,,,,,,"[26.46022574720999, 33.424440635200455]",0.135831068,0.004930962,2,0.075288313,"[0.4717435770794936, 0.5282564229205065]"
148,"[1.01840316126805, 1.037768130353991]",0.138012433,0.026458571,0.003480367,6,37.96610483,0.875136199,24.30021738,0.61892436,31.49454554,0.486188304,26.69478749,0.75029535,36.51078339,0.870929978,23.10519884,0.876518681,,,"[37.96610483224712, 24.30021738324406, 31.49454554333733, 26.694787488582293, 36.510783385476785, 23.105198837493976]",0.138012433,0.003480367,6,0.026458571,"[0.19543045823393385, 0.13821468189828812, 0.10857281771078435, 0.16755170704552802, 0.19449114881930457, 0.195739186292161]"
149,"[0.7582496693240229, 0.8587960933398272]",0.175651093,0.052357984,0.002325408,7,31.57487166,0.388906743,20.56609502,0.915040825,17.55107127,0.818699774,16.90857182,0.082667442,22.75983251,0.938997669,34.30885436,0.430332017,32.19345108,0.421553276,"[31.574871662367023, 20.56609502338657, 17.551071265724687, 16.90857182103028, 22.75983250922424, 34.30885436433132, 32.19345108264116]",0.175651093,0.002325408,7,0.052357984,"[0.09731919390168842, 0.22897786424643002, 0.20486968510498169, 0.020686524412122608, 0.2349727737951697, 0.10768536599657792, 0.1054885925430296]"
150,"[0.7126773659727099, 1.1103627219021202]",0.135831068,0.051611089,0.004930962,6,20.77308379,0.73196788,34.85504682,0.851271239,31.4453786,0.393307343,17.74189168,0.682793201,23.95867169,0.163617612,30.28360383,0.607394143,,,"[20.773083794771086, 34.85504682455327, 31.44537860267165, 17.741891682925743, 23.958671693478646, 30.28360383460083]",0.135831068,0.004930962,6,0.051611089,"[0.21337985255360498, 0.2481586098149285, 0.11465511708451556, 0.1990446801520685, 0.04769704097628519, 0.17706469941859723]"
152,"[0.6247018854183528, 1.1320932901739715]",0.148265166,0.369545047,0.003950256,3,18.38617027,0.698015975,33.7739004,0.499887958,23.86250326,0.450663623,,,,,,,,,"[18.386170271815704, 33.77390039620012, 23.86250326101225]",0.148265166,0.003950256,3,0.369545047,"[0.4234075652650561, 0.3032256434293567, 0.27336679130558716]"
153,"[0.8290600396962448, 0.8637156366290041]",0.089171038,0.420381746,0.001326592,2,25.61840145,0.597061654,15.7196479,0.189772598,,,,,,,,,,,"[25.61840145128514, 15.719647904415593]",0.089171038,0.001326592,2,0.420381746,"[0.7588150264870804, 0.2411849735129196]"
154,"[0.844789269790261, 1.7672261421363982]",0.089171038,0.512197797,0.001975369,2,15.71301311,0.107226046,15.60213272,0.189772598,,,,,,,,,,,"[15.71301310745307, 15.602132722384843]",0.089171038,0.001975369,2,0.512197797,"[0.3610321054291724, 0.6389678945708276]"
156,"[0.683823226653975, 1.0748483774478932]",0.135831068,0.590923124,0.004930962,4,38.91316606,0.966443706,33.7739004,0.765453912,19.82828752,0.568876522,27.1943034,0.742352575,,,,,,,"[38.913166064025205, 33.77390039620012, 19.82828752469996, 27.194303396781272]",0.135831068,0.004930962,4,0.590923124,"[0.31758247234076087, 0.251535339709174, 0.18693816434042684, 0.2439440236096383]"
157,"[0.8394110370932584, 0.8883383992100513]",0.089171038,0.420381746,0.004392169,2,25.61840145,0.952238952,27.20570885,0.79363102,,,,,,,,,,,"[25.61840145128514, 27.20570884971215]",0.089171038,0.004392169,2,0.420381746,"[0.5454237525699225, 0.4545762474300775]"
159,"[0.8019630312640859, 1.3646323254579125]",0.074014245,0.590923124,0.006199747,5,25.61840145,0.952238952,34.85504682,0.505674699,18.27880285,0.086468424,21.71257139,0.198980814,18.30565656,0.678470258,,,,,"[25.61840145128514, 34.85504682455327, 18.278802850063414, 21.712571391215857, 18.30565655838062]",0.074014245,0.006199747,5,0.590923124,"[0.3931893296715026, 0.20879832279672902, 0.0357037081806772, 0.08216123975244372, 0.2801473995986475]"
160,"[0.8230186649374814, 1.2227110358335416]",0.089171038,0.457028577,0.003871057,7,25.61840145,0.358951008,17.71011615,0.505674699,31.31163248,0.108121699,30.47605113,0.632350356,17.62445869,0.180861943,23.57317799,0.311256316,21.83940397,0.082687343,"[25.61840145128514, 17.71011614872505, 31.311632477246338, 30.476051127050116, 17.624458688937786, 23.573177991535278, 21.839403969881825]",0.089171038,0.003871057,7,0.457028577,"[0.16466372518284964, 0.2319711541219776, 0.049599308183414875, 0.2900818293534442, 0.08296787209773764, 0.14278445596688757, 0.037931655093688545]"
164,"[0.8394755658977329, 1.511746031201409]",0.08597448,0.492241057,0.003480367,5,23.59453468,0.107226046,33.7739004,0.947608061,31.38957757,0.017068792,30.96137765,0.25401097,28.13313241,0.480954247,,,,,"[23.594534676339396, 33.77390039620012, 31.389577570415334, 30.96137764607093, 28.13313241168721]",0.08597448,0.003480367,5,0.492241057,"[0.059343592848352715, 0.5244478291861392, 0.009446617334233194, 0.1405808026732046, 0.2661811579580703]"
165,"[1.1123186122934994, 1.3506962919844383]",0.174509997,0.151309064,0.001326592,7,25.61840145,0.818547352,18.83281131,0.26014362,35.16850708,0.895356431,24.07150322,0.658540466,27.64460412,0.093286697,18.03005152,0.488147604,27.85357058,0.657013487,"[25.61840145128514, 18.832811310679844, 35.16850707902937, 24.071503215913978, 27.64460411510008, 18.030051517336666, 27.85357057713047]",0.174509997,0.001326592,7,0.151309064,"[0.2114543560124965, 0.06720258955687113, 0.23129635331275517, 0.17011996902263896, 0.02409864051464112, 0.1261025853073391, 0.16972550627325805]"
166,"[0.8801702007678889, 0.8916774501212085]",0.030289273,0.408587134,0.002463835,7,29.19250929,0.811968443,15.7490152,0.329740637,36.50214454,0.249221675,32.86860549,0.025942711,28.81148436,0.034994623,30.30475087,0.990580265,31.38133688,0.43110982,"[29.19250929258306, 15.749015197915853, 36.50214453884328, 32.86860548821073, 28.81148436313414, 30.304750873373575, 31.381336881891677]",0.030289273,0.002463835,7,0.408587134,"[0.2825655141884361, 0.11474994321669846, 0.08672929525691678, 0.009028079160456535, 0.012178150269027655, 0.34472253730570795, 0.1500264806027566]"
169,"[0.6880852006148985, 1.853831274295442]",0.148265166,0.512197797,0.00380832,7,24.99225577,0.107226046,15.60213272,0.172859245,34.11549502,0.044194854,17.3129922,0.418570088,29.20305202,0.565672604,21.12385518,0.732484512,16.96645294,0.303410675,"[24.992255772397783, 15.602132722384843, 34.115495017129795, 17.31299219575304, 29.20305201661138, 21.12385517778599, 16.96645294017059]",0.148265166,0.00380832,7,0.512197797,"[0.04573674349110179, 0.07373226252061925, 0.018851098199363616, 0.17853901626357832, 0.24128487240425495, 0.31243767326003713, 0.1294183338610451]"
172,"[0.9875026356403774, 0.9993687187413209]",0.175651093,0.185522134,0.002325408,7,31.57487166,0.716919202,20.56609502,0.61892436,29.51042997,0.922711455,31.49449059,0.79195419,39.64364983,0.855539524,22.41083181,0.469441414,24.20269417,0.461313962,"[31.574871662367023, 20.56609502338657, 29.510429974610275, 31.49449059394404, 39.64364983278463, 22.41083180956396, 24.202694172849853]",0.175651093,0.002325408,7,0.185522134,"[0.14822167404204112, 0.12796142794812213, 0.1907688288024462, 0.163735014445522, 0.17688116062540166, 0.09705611471983674, 0.09537577941663021]"
173,"[0.8417156600127167, 0.8914890849501366]",0.063400363,0.151309064,0.003950256,7,18.38617027,0.388906743,33.7739004,0.915040825,24.61821559,0.77977931,19.59850989,0.537531017,38.72260263,0.167717372,37.54637829,0.594175724,35.3408546,0.968932502,"[18.386170271815704, 33.77390039620012, 24.618215585046663, 19.59850988639755, 38.72260262957143, 37.54637828798562, 35.34085460003452]",0.063400363,0.003950256,7,0.151309064,"[0.08936104833922978, 0.21025350884234803, 0.17917379370957953, 0.12351119122639487, 0.03853725984474237, 0.13652672908462535, 0.22263646895308]"
175,"[0.6369011479056185, 2.181722123267019]",0.138113559,0.369545047,0.004453218,5,18.17083876,0.811968443,15.7490152,0.172859245,39.05598942,0.325903526,18.17881244,0.56887089,34.08930508,0.999900736,,,,,"[18.1708387639168, 15.749015197915853, 39.05598942331579, 18.178812443273635, 34.08930508242423]",0.138113559,0.004453218,5,0.369545047,"[0.28198216430274037, 0.0600309340812819, 0.11318048420483241, 0.197558718092635, 0.34724769931851035]"
176,"[0.8197802450822846, 1.4038648726147247]",0.063400363,0.590923124,0.004930962,6,20.77308379,0.966443706,16.26160947,0.765453912,36.93573947,0.901804223,33.96052088,0.016528368,16.75593558,0.949881913,19.13563113,0.394915337,,,"[20.773083794771086, 16.261609474593964, 36.93573947151032, 33.96052087774557, 16.755935581436464, 19.13563112617955]",0.063400363,0.004930962,6,0.590923124,"[0.24191165533257697, 0.1916016647744905, 0.22573167072080155, 0.004137235167677172, 0.23776605372859272, 0.09885172027586114]"
180,"[0.7972923163389841, 3.9808716767523475]",0.097634765,0.408587134,0.002463835,6,19.16022054,0.811968443,24.19323757,0.172859245,36.92461145,0.650597742,33.12787956,0.988693689,24.52455774,0.976567387,25.61259395,0.676819809,,,"[19.160220538592025, 24.19323757308625, 36.924611446016904, 33.127879555384474, 24.52455773634712, 25.612593946374552]",0.097634765,0.002463835,6,0.408587134,"[0.1898228507402286, 0.040411219156661154, 0.1520974357992527, 0.23113786777235867, 0.22830296784290316, 0.15822765868859565]"
182,"[0.882443051175444, 4.641591796501149]",0.085955293,0.595570797,0.007519579,7,34.04959117,0.089432045,17.71011615,0.138496624,19.37043493,0.990405239,17.44837996,0.643447231,17.78139643,0.523624783,31.04196916,0.287493302,19.37799871,0.121145282,"[34.049591168916166, 17.71011614872505, 19.370434934254558, 17.44837996336653, 17.78139643153722, 31.04196915970398, 19.3779987052085]",0.085955293,0.007519579,7,0.595570797,"[0.032008096114145956, 0.04956851024098159, 0.35447010122564004, 0.2302924055523838, 0.18740745969822178, 0.10289503327280487, 0.043358393895821974]"
184,"[0.8699183145703084, 1.1103621668922]",0.148265166,0.407450694,0.007480729,4,28.5191187,0.782733998,24.30021738,0.449237525,23.69075354,0.297446368,23.51048552,0.262921869,,,,,,,"[28.51911869871327, 24.30021738324406, 23.690753540289627, 23.51048551673077]",0.148265166,0.007480729,4,0.407450694,"[0.43671072596167826, 0.2506430615735119, 0.16595423199760506, 0.1466919804672048]"
185,"[0.789628736439137, 2.5259342893472527]",0.175651093,0.151309064,0.002325408,7,24.05814451,0.388906743,20.56609502,0.444351895,37.53694885,0.401559108,38.95676815,0.835552788,17.34174063,0.342430272,39.53784113,0.612300431,21.81414734,0.300211259,"[24.058144508324965, 20.56609502338657, 37.53694885335091, 38.95676814525319, 17.341740630343303, 39.53784112838288, 21.81414733851429]",0.175651093,0.002325408,7,0.151309064,"[0.11695344237907318, 0.13362710877080217, 0.12075830719444687, 0.2512704562526315, 0.10297686971576955, 0.18413320002258046, 0.09028061566469626]"
188,"[0.6201105463486756, 1.752376031179512]",0.1452613,0.407450694,0.007122385,7,37.96610483,0.811968443,24.30021738,0.943459646,27.40660426,0.588529016,17.53138381,0.513543562,33.21828333,0.726494609,26.07954654,0.04123307,18.57177335,0.209773099,"[37.96610483224712, 24.30021738324406, 27.40660426020501, 17.53138380706024, 33.21828333257613, 26.07954654140886, 18.571773346437567]",0.1452613,0.007122385,7,0.407450694,"[0.21172572024060837, 0.24601285291000025, 0.15346252779775704, 0.1339096137056336, 0.18943789717829826, 0.010751774178146161, 0.0546996139895564]"
189,"[0.8470859305308452, 0.850753697054418]",0.089171038,0.051611089,0.004708991,4,20.26750752,0.952238952,22.69585351,0.36685808,36.02393207,0.894320338,16.8875297,0.25426046,,,,,,,"[20.26750751937491, 22.695853512080973, 36.023932066835464, 16.88752969764806]",0.089171038,0.004708991,4,0.051611089,"[0.38588463203657863, 0.14866530625573268, 0.3624137346575551, 0.10303632705013362]"
191,"[0.9991650215489207, 1.0140270245638485]",0.097634765,0.186902031,0.004029531,4,36.26982693,0.818547352,33.43618841,0.79363102,31.73061569,0.79139233,35.15665714,0.406005417,,,,,,,"[36.26982692757764, 33.436188408117104, 31.73061568717476, 35.156657143020375]",0.097634765,0.004029531,4,0.186902031,"[0.2913419380861933, 0.28247357846472787, 0.28167677130804264, 0.14450771214103614]"
192,"[0.7435838899854876, 1.2109617220311166]",0.148265166,0.061572582,0.00595434,7,37.23533237,0.310795298,15.7490152,0.172859245,28.8896061,0.523667261,33.38499401,0.04284799,21.11052392,0.521323733,35.58779664,0.261005788,35.26585769,0.869805441,"[37.235332370708505, 15.749015197915853, 28.88960610072747, 33.38499401131254, 21.1105239183101, 35.5877966394181, 35.26585768921814]",0.148265166,0.00595434,7,0.061572582,"[0.11501119450560876, 0.06396733932665549, 0.19378541961540116, 0.01585609078853323, 0.19291818653332665, 0.09658636299404233, 0.3218754062364324]"
193,"[0.8049873630723503, 2.4474250344320225]",0.097634765,0.581098741,0.005473205,4,20.03116547,0.090584119,33.7739004,0.329740637,30.96209411,0.394214412,27.91648857,0.037725546,,,,,,,"[20.031165473431724, 33.77390039620012, 30.96209411420179, 27.91648856802413]",0.097634765,0.005473205,4,0.581098741,"[0.10628636518196741, 0.3868993189222253, 0.4625492593528897, 0.044265056542917625]"
195,"[0.7918820155143315, 3.0937674861396407]",0.089171038,0.492241057,0.003480367,6,23.59453468,0.716919202,39.45484711,0.61892436,34.16319327,0.797616443,18.49669541,0.489562303,33.13647366,0.542652394,22.43587531,0.619860225,,,"[23.594534676339396, 39.45484711249573, 34.1631932741667, 18.496695411427527, 33.13647365627679, 22.43587531280972]",0.089171038,0.003480367,6,0.492241057,"[0.1893838560844402, 0.16349719979557792, 0.21070111852298765, 0.12932447128007754, 0.14334893327505238, 0.16374442104186435]"
196,"[0.6939498396857748, 0.9497274314864921]",0.148265166,0.369545047,0.007480729,4,25.61840145,0.358951008,24.30021738,0.189772598,20.29081119,0.097231996,35.41450965,0.8704452,,,,,,,"[25.61840145128514, 24.30021738324406, 20.290811189148908, 35.41450965017141]",0.148265166,0.007480729,4,0.369545047,"[0.23671248906581105, 0.1251467276838934, 0.06412024848298939, 0.5740205347673061]"
197,"[0.7303201152464164, 1.505459603347926]",0.148265166,0.090752899,0.00636534,7,23.73339793,0.73196788,15.7490152,0.301602426,25.43708251,0.055710408,37.88988357,0.418332888,28.37024723,0.02840012,39.12050573,0.646634132,21.96533175,0.653967329,"[23.733397932696953, 15.749015197915853, 25.437082508820414, 37.88988357039679, 28.370247234914903, 39.12050572724099, 21.965331750294748]",0.148265166,0.00636534,7,0.090752899,"[0.25804271372131465, 0.10632475901067026, 0.01963974839783672, 0.14747608007351254, 0.010011974924532313, 0.22795976549161504, 0.23054495838051844]"
198,"[0.8016779766147455, 5.977230770114314]",0.089171038,0.420381746,0.006264868,4,25.61840145,0.68356569,25.18501817,0.765453912,34.44552023,0.720343285,20.01221244,0.82347662,,,,,,,"[25.61840145128514, 25.185018173660467, 34.44552022712909, 20.012212440981283]",0.089171038,0.006264868,4,0.420381746,"[0.22840038324074044, 0.25576176403159573, 0.24068891193333058, 0.27514894079433333]"
200,"[0.8623456468623767, 0.8759583696214137]",0.089171038,0.051611089,0.005552194,6,34.92048561,0.818547352,21.76945724,0.58708292,30.93554281,0.402273686,30.50229257,0.741124243,19.84979029,0.157271732,25.40073555,0.842206465,,,"[34.920485612258176, 21.769457244589496, 30.93554280913331, 30.502292569111354, 19.849790286422383, 25.4007355459628]",0.089171038,0.005552194,6,0.051611089,"[0.23067377085304233, 0.16544507862437197, 0.11336422737407488, 0.2088552647885013, 0.04432054331191126, 0.23734111504809824]"
202,"[0.8511559817671923, 0.9343665802964257]",0.135831068,0.15615564,0.003950256,4,30.96031104,0.591387819,26.13449542,0.79363102,23.1016674,0.805788901,25.4100145,0.815420386,,,,,,,"[30.96031103745054, 26.134495422247944, 23.101667397993175, 25.410014502401676]",0.135831068,0.003950256,4,0.15615564,"[0.19672087217059284, 0.26399560745178663, 0.2680398383859155, 0.271243681991705]"
203,"[0.778201294336152, 3.6612149488087393]",0.1452613,0.407450694,0.007519579,7,28.5191187,0.095388419,26.13449542,0.943459646,22.82826628,0.948366871,24.7902102,0.216896309,16.22398739,0.612164324,37.24187372,0.659089909,27.66058585,0.295115785,"[28.51911869871327, 26.134495422247944, 22.828266275416908, 24.79021019917377, 16.223987386830068, 37.24187371590779, 27.660585849586784]",0.1452613,0.007519579,7,0.407450694,"[0.02529873833973504, 0.2502226056699253, 0.25152409054976615, 0.057524833929043284, 0.16235707896766016, 0.17480259504523418, 0.0782700574986358]"
205,"[0.8540634235821847, 0.8983931968303148]",0.089171038,0.151309064,0.005552194,3,24.05814451,0.818547352,26.13449542,0.79363102,38.8180039,0.364684518,,,,,,,,,"[24.058144508324965, 26.134495422247944, 38.81800389913193]",0.089171038,0.005552194,3,0.151309064,"[0.41406379573193025, 0.4014598202421627, 0.18447638402590705]"
207,"[0.8371520600070457, 0.8734930828889931]",0.074014245,0.420381746,0.002463835,4,25.65468786,0.952238952,22.69585351,0.702231451,21.0439095,0.229286651,32.2529455,0.206127259,,,,,,,"[25.654687856651734, 22.695853512080973, 21.043909495928055, 32.25294550400534]",0.074014245,0.002463835,4,0.420381746,"[0.45564194442738787, 0.33601450888005396, 0.1097126045188762, 0.09863094217368185]"
211,"[0.8891835494649485, 0.9095208171053757]",0.074014245,0.051611089,0.001401846,4,25.61840145,0.881878081,39.45484711,0.794768213,15.65529414,0.529180913,28.4984375,0.074809721,,,,,,,"[25.61840145128514, 39.45484711249573, 15.655294143794357, 28.498437501339865]",0.074014245,0.001401846,4,0.051611089,"[0.38668061109071816, 0.34848519872497846, 0.23203207252623217, 0.03280211765807121]"
214,"[0.8786973428536008, 0.9331012460548779]",0.135831068,0.45504829,0.004392169,2,38.91316606,0.952238952,27.20570885,0.79363102,,,,,,,,,,,"[38.913166064025205, 27.20570884971215]",0.135831068,0.004392169,2,0.45504829,"[0.5454237525699225, 0.4545762474300775]"
215,"[0.8166526988769134, 15.318499897080109]",0.089171038,0.457028577,0.003871057,2,25.61840145,0.358951008,17.18314123,0.189772598,,,,,,,,,,,"[25.61840145128514, 17.183141234960065]",0.089171038,0.003871057,2,0.457028577,"[0.6541563075054779, 0.34584369249452207]"
218,"[0.8184426542245383, 1.1188968007964808]",0.063400363,0.328621137,0.001445522,7,18.17083876,0.811968443,15.7490152,0.79363102,37.39146352,0.795090011,29.91927933,0.070146251,34.87467313,0.678907288,36.77049113,0.13509043,21.34119779,0.667231069,"[18.1708387639168, 15.749015197915853, 37.39146351777155, 29.91927932532191, 34.87467313101122, 36.770491126705394, 21.341197788219425]",0.063400363,0.001445522,7,0.328621137,"[0.20545424817843053, 0.2008142878300274, 0.20118345961270853, 0.01774926760153973, 0.17178547720465845, 0.034182243030577444, 0.1688310165420579]"
219,"[1.1917873481386008, 2.600037575456982]",0.089171038,0.258741778,0.001403945,5,25.61840145,0.597061654,15.7196479,0.359199125,20.61822527,0.604589495,39.74682685,0.242099085,21.84312607,0.061302772,,,,,"[25.61840145128514, 15.719647904415593, 20.618225269918767, 39.746826845454024, 21.843126069604324]",0.089171038,0.001403945,5,0.258741778,"[0.32026872534070117, 0.19267733106288615, 0.3243067206899427, 0.1298639175975154, 0.032883305308954586]"
220,"[0.8549105925512606, 0.855603235657559]",0.085955293,0.151309064,0.003950256,5,24.05814451,0.818547352,31.29391518,0.79363102,34.48148984,0.244046313,37.03664712,0.534756958,19.44665657,0.267052685,,,,,"[24.058144508324965, 31.293915179764408, 34.48148984052921, 37.036647121152946, 19.44665656984461]",0.085955293,0.003950256,5,0.151309064,"[0.30795213714559877, 0.2985781681374087, 0.09181458272671589, 0.20118512092952406, 0.10046999106075256]"
